"No.","Time","Source","Destination","Protocol","Length","Info"
"767","3.566345","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=32501 Ack=1 Win=131072 Len=536 TSval=5568 TSecr=5529"
"768","3.566404","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=33037 Ack=1 Win=131072 Len=536 TSval=5568 TSecr=5529"
"769","3.566463","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=33573 Ack=1 Win=131072 Len=536 TSval=5568 TSecr=5529"
"770","3.566522","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=34109 Ack=1 Win=131072 Len=536 TSval=5568 TSecr=5529"
"771","3.566581","10.0.3.1","192.138.1.1","TCP","410","49153  >  7777 [ACK] Seq=34645 Ack=1 Win=131072 Len=356 TSval=5568 TSecr=5529"
"774","3.606345","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=35001 Ack=1 Win=131072 Len=536 TSval=5608 TSecr=5569"
"775","3.606404","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=35537 Ack=1 Win=131072 Len=536 TSval=5608 TSecr=5569"
"776","3.606463","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=36073 Ack=1 Win=131072 Len=536 TSval=5608 TSecr=5569"
"777","3.606522","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=36609 Ack=1 Win=131072 Len=536 TSval=5608 TSecr=5569"
"778","3.606581","10.0.3.1","192.138.1.1","TCP","410","49153  >  7777 [ACK] Seq=37145 Ack=1 Win=131072 Len=356 TSval=5608 TSecr=5569"
"782","3.615593","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=220501 Ack=1 Win=131072 Len=536 TSval=5617 TSecr=5547"
"783","3.615779","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=221037 Ack=1 Win=131072 Len=536 TSval=5617 TSecr=5547"
"784","3.615984","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=221573 Ack=1 Win=131072 Len=536 TSval=5617 TSecr=5547"
"786","3.616176","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=222109 Ack=1 Win=131072 Len=536 TSval=5617 TSecr=5547"
"787","3.616361","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=222645 Ack=1 Win=131072 Len=536 TSval=5617 TSecr=5547"
"788","3.616564","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=223181 Ack=1 Win=131072 Len=536 TSval=5617 TSecr=5547"
"790","3.616750","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=223717 Ack=1 Win=131072 Len=536 TSval=5617 TSecr=5547"
"791","3.616932","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=224253 Ack=1 Win=131072 Len=536 TSval=5617 TSecr=5547"
"792","3.617020","192.138.2.3","192.138.1.3","TCP","266","49153  >  2400 [ACK] Seq=224789 Ack=1 Win=131072 Len=212 TSval=5617 TSecr=5547"
"795","3.646345","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=37501 Ack=1 Win=131072 Len=536 TSval=5648 TSecr=5609"
"796","3.646404","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=38037 Ack=1 Win=131072 Len=536 TSval=5648 TSecr=5609"
"797","3.646463","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=38573 Ack=1 Win=131072 Len=536 TSval=5648 TSecr=5609"
"798","3.646522","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=39109 Ack=1 Win=131072 Len=536 TSval=5648 TSecr=5609"
"799","3.646581","10.0.3.1","192.138.1.1","TCP","410","49153  >  7777 [ACK] Seq=39645 Ack=1 Win=131072 Len=356 TSval=5648 TSecr=5609"
"802","3.686345","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=40001 Ack=1 Win=131072 Len=536 TSval=5688 TSecr=5649"
"803","3.686404","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=40537 Ack=1 Win=131072 Len=536 TSval=5688 TSecr=5649"
"804","3.686463","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=41073 Ack=1 Win=131072 Len=536 TSval=5688 TSecr=5649"
"805","3.686522","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=41609 Ack=1 Win=131072 Len=536 TSval=5688 TSecr=5649"
"806","3.686581","10.0.3.1","192.138.1.1","TCP","410","49153  >  7777 [ACK] Seq=42145 Ack=1 Win=131072 Len=356 TSval=5688 TSecr=5649"
"810","3.687593","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=225001 Ack=1 Win=131072 Len=536 TSval=5689 TSecr=5619"
"811","3.687777","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=225537 Ack=1 Win=131072 Len=536 TSval=5689 TSecr=5619"
"813","3.687982","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=226073 Ack=1 Win=131072 Len=536 TSval=5689 TSecr=5619"
"814","3.688231","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=226609 Ack=1 Win=131072 Len=536 TSval=5689 TSecr=5619"
"816","3.688421","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=227145 Ack=1 Win=131072 Len=536 TSval=5689 TSecr=5619"
"817","3.688613","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=227681 Ack=1 Win=131072 Len=536 TSval=5689 TSecr=5619"
"818","3.688802","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=228217 Ack=1 Win=131072 Len=536 TSval=5689 TSecr=5619"
"820","3.688990","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=228753 Ack=1 Win=131072 Len=536 TSval=5689 TSecr=5619"
"821","3.689063","192.138.2.3","192.138.1.3","TCP","266","49153  >  2400 [ACK] Seq=229289 Ack=1 Win=131072 Len=212 TSval=5689 TSecr=5619"
"824","3.726345","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=42501 Ack=1 Win=131072 Len=536 TSval=5728 TSecr=5689"
"825","3.726404","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=43037 Ack=1 Win=131072 Len=536 TSval=5728 TSecr=5689"
"826","3.726463","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=43573 Ack=1 Win=131072 Len=536 TSval=5728 TSecr=5689"
"827","3.726522","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=44109 Ack=1 Win=131072 Len=536 TSval=5728 TSecr=5689"
"828","3.726581","10.0.3.1","192.138.1.1","TCP","410","49153  >  7777 [ACK] Seq=44645 Ack=1 Win=131072 Len=356 TSval=5728 TSecr=5689"
"831","3.759593","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=229501 Ack=1 Win=131072 Len=536 TSval=5761 TSecr=5691"
"832","3.759787","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=230037 Ack=1 Win=131072 Len=536 TSval=5761 TSecr=5691"
"833","3.759979","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=230573 Ack=1 Win=131072 Len=536 TSval=5761 TSecr=5691"
"835","3.760186","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=231109 Ack=1 Win=131072 Len=536 TSval=5761 TSecr=5691"
"836","3.760430","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=231645 Ack=1 Win=131072 Len=536 TSval=5761 TSecr=5691"
"838","3.760626","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=232181 Ack=1 Win=131072 Len=536 TSval=5761 TSecr=5691"
"839","3.760888","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=232717 Ack=1 Win=131072 Len=536 TSval=5761 TSecr=5691"
"841","3.761080","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=233253 Ack=1 Win=131072 Len=536 TSval=5761 TSecr=5691"
"842","3.761202","192.138.2.3","192.138.1.3","TCP","266","49153  >  2400 [ACK] Seq=233789 Ack=1 Win=131072 Len=212 TSval=5761 TSecr=5691"
"844","3.766345","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=45001 Ack=1 Win=131072 Len=536 TSval=5768 TSecr=5729"
"845","3.766404","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=45537 Ack=1 Win=131072 Len=536 TSval=5768 TSecr=5729"
"846","3.766463","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=46073 Ack=1 Win=131072 Len=536 TSval=5768 TSecr=5729"
"847","3.766522","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=46609 Ack=1 Win=131072 Len=536 TSval=5768 TSecr=5729"
"848","3.766581","10.0.3.1","192.138.1.1","TCP","410","49153  >  7777 [ACK] Seq=47145 Ack=1 Win=131072 Len=356 TSval=5768 TSecr=5729"
"852","3.806345","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=47501 Ack=1 Win=131072 Len=536 TSval=5808 TSecr=5769"
"853","3.806404","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=48037 Ack=1 Win=131072 Len=536 TSval=5808 TSecr=5769"
"854","3.806463","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=48573 Ack=1 Win=131072 Len=536 TSval=5808 TSecr=5769"
"855","3.806522","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=49109 Ack=1 Win=131072 Len=536 TSval=5808 TSecr=5769"
"856","3.806581","10.0.3.1","192.138.1.1","TCP","410","49153  >  7777 [ACK] Seq=49645 Ack=1 Win=131072 Len=356 TSval=5808 TSecr=5769"
"859","3.831593","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=234001 Ack=1 Win=131072 Len=536 TSval=5833 TSecr=5763"
"860","3.831801","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=234537 Ack=1 Win=131072 Len=536 TSval=5833 TSecr=5763"
"862","3.831985","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=235073 Ack=1 Win=131072 Len=536 TSval=5833 TSecr=5763"
"863","3.832210","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=235609 Ack=1 Win=131072 Len=536 TSval=5833 TSecr=5763"
"865","3.832412","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=236145 Ack=1 Win=131072 Len=536 TSval=5833 TSecr=5763"
"866","3.832593","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=236681 Ack=1 Win=131072 Len=536 TSval=5833 TSecr=5763"
"867","3.832797","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=237217 Ack=1 Win=131072 Len=536 TSval=5833 TSecr=5763"
"869","3.833004","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=237753 Ack=1 Win=131072 Len=536 TSval=5833 TSecr=5763"
"870","3.833086","192.138.2.3","192.138.1.3","TCP","266","49153  >  2400 [ACK] Seq=238289 Ack=1 Win=131072 Len=212 TSval=5833 TSecr=5763"
"873","3.846345","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=50001 Ack=1 Win=131072 Len=536 TSval=5848 TSecr=5809"
"874","3.846404","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=50537 Ack=1 Win=131072 Len=536 TSval=5848 TSecr=5809"
"875","3.846463","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=51073 Ack=1 Win=131072 Len=536 TSval=5848 TSecr=5809"
"876","3.846522","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=51609 Ack=1 Win=131072 Len=536 TSval=5848 TSecr=5809"
"877","3.846581","10.0.3.1","192.138.1.1","TCP","410","49153  >  7777 [ACK] Seq=52145 Ack=1 Win=131072 Len=356 TSval=5848 TSecr=5809"
"881","3.886345","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=52501 Ack=1 Win=131072 Len=536 TSval=5888 TSecr=5849"
"882","3.886404","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=53037 Ack=1 Win=131072 Len=536 TSval=5888 TSecr=5849"
"883","3.886463","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=53573 Ack=1 Win=131072 Len=536 TSval=5888 TSecr=5849"
"884","3.886522","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=54109 Ack=1 Win=131072 Len=536 TSval=5888 TSecr=5849"
"885","3.886581","10.0.3.1","192.138.1.1","TCP","410","49153  >  7777 [ACK] Seq=54645 Ack=1 Win=131072 Len=356 TSval=5888 TSecr=5849"
"888","3.903593","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=238501 Ack=1 Win=131072 Len=536 TSval=5905 TSecr=5835"
"889","3.903777","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=239037 Ack=1 Win=131072 Len=536 TSval=5905 TSecr=5835"
"890","3.903966","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=239573 Ack=1 Win=131072 Len=536 TSval=5905 TSecr=5835"
"892","3.904164","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=240109 Ack=1 Win=131072 Len=536 TSval=5905 TSecr=5835"
"893","3.904348","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=240645 Ack=1 Win=131072 Len=536 TSval=5905 TSecr=5835"
"894","3.904534","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=241181 Ack=1 Win=131072 Len=536 TSval=5905 TSecr=5835"
"895","3.904767","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=241717 Ack=1 Win=131072 Len=536 TSval=5905 TSecr=5835"
"896","3.904963","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=242253 Ack=1 Win=131072 Len=536 TSval=5905 TSecr=5835"
"897","3.905026","192.138.2.3","192.138.1.3","TCP","266","49153  >  2400 [ACK] Seq=242789 Ack=1 Win=131072 Len=212 TSval=5905 TSecr=5835"
"901","3.926345","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=55001 Ack=1 Win=131072 Len=536 TSval=5928 TSecr=5889"
"902","3.926404","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=55537 Ack=1 Win=131072 Len=536 TSval=5928 TSecr=5889"
"903","3.926463","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=56073 Ack=1 Win=131072 Len=536 TSval=5928 TSecr=5889"
"904","3.926522","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=56609 Ack=1 Win=131072 Len=536 TSval=5928 TSecr=5889"
"905","3.926581","10.0.3.1","192.138.1.1","TCP","410","49153  >  7777 [ACK] Seq=57145 Ack=1 Win=131072 Len=356 TSval=5928 TSecr=5889"
"909","3.966345","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=57501 Ack=1 Win=131072 Len=536 TSval=5968 TSecr=5929"
"910","3.966404","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=58037 Ack=1 Win=131072 Len=536 TSval=5968 TSecr=5929"
"911","3.966463","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=58573 Ack=1 Win=131072 Len=536 TSval=5968 TSecr=5929"
"912","3.966522","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=59109 Ack=1 Win=131072 Len=536 TSval=5968 TSecr=5929"
"913","3.966581","10.0.3.1","192.138.1.1","TCP","410","49153  >  7777 [ACK] Seq=59645 Ack=1 Win=131072 Len=356 TSval=5968 TSecr=5929"
"916","3.975593","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=243001 Ack=1 Win=131072 Len=536 TSval=5977 TSecr=5907"
"917","3.975778","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=243537 Ack=1 Win=131072 Len=536 TSval=5977 TSecr=5907"
"919","3.975962","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=244073 Ack=1 Win=131072 Len=536 TSval=5977 TSecr=5907"
"920","3.976144","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=244609 Ack=1 Win=131072 Len=536 TSval=5977 TSecr=5907"
"922","3.976461","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=245145 Ack=1 Win=131072 Len=536 TSval=5977 TSecr=5907"
"923","3.976805","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=245681 Ack=1 Win=131072 Len=536 TSval=5977 TSecr=5907"
"925","3.976994","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=246217 Ack=1 Win=131072 Len=536 TSval=5977 TSecr=5907"
"926","3.977183","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=246753 Ack=1 Win=131072 Len=536 TSval=5977 TSecr=5907"
"927","3.977246","192.138.2.3","192.138.1.3","TCP","266","49153  >  2400 [ACK] Seq=247289 Ack=1 Win=131072 Len=212 TSval=5977 TSecr=5907"
"930","4.006347","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=60001 Ack=1 Win=131072 Len=536 TSval=6008 TSecr=5969"
"931","4.006406","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=60537 Ack=1 Win=131072 Len=536 TSval=6008 TSecr=5969"
"932","4.006465","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=61073 Ack=1 Win=131072 Len=536 TSval=6008 TSecr=5969"
"933","4.006524","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=61609 Ack=1 Win=131072 Len=536 TSval=6008 TSecr=5969"
"934","4.006583","10.0.3.1","192.138.1.1","TCP","410","49153  >  7777 [ACK] Seq=62145 Ack=1 Win=131072 Len=356 TSval=6008 TSecr=5969"
"938","4.046347","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=62501 Ack=1 Win=131072 Len=536 TSval=6048 TSecr=6009"
"939","4.046406","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=63037 Ack=1 Win=131072 Len=536 TSval=6048 TSecr=6009"
"940","4.046465","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=63573 Ack=1 Win=131072 Len=536 TSval=6048 TSecr=6009"
"941","4.046524","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=64109 Ack=1 Win=131072 Len=536 TSval=6048 TSecr=6009"
"942","4.046583","10.0.3.1","192.138.1.1","TCP","410","49153  >  7777 [ACK] Seq=64645 Ack=1 Win=131072 Len=356 TSval=6048 TSecr=6009"
"945","4.047595","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=247501 Ack=1 Win=131072 Len=536 TSval=6049 TSecr=5979"
"946","4.047789","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=248037 Ack=1 Win=131072 Len=536 TSval=6049 TSecr=5979"
"947","4.047973","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=248573 Ack=1 Win=131072 Len=536 TSval=6049 TSecr=5979"
"949","4.048176","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=249109 Ack=1 Win=131072 Len=536 TSval=6049 TSecr=5979"
"950","4.048487","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=249645 Ack=1 Win=131072 Len=536 TSval=6049 TSecr=5979"
"952","4.048719","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=250181 Ack=1 Win=131072 Len=536 TSval=6049 TSecr=5979"
"953","4.048902","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=250717 Ack=1 Win=131072 Len=536 TSval=6049 TSecr=5979"
"955","4.049137","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=251253 Ack=1 Win=131072 Len=536 TSval=6049 TSecr=5979"
"956","4.049201","192.138.2.3","192.138.1.3","TCP","266","49153  >  2400 [ACK] Seq=251789 Ack=1 Win=131072 Len=212 TSval=6049 TSecr=5979"
"958","4.086347","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=65001 Ack=1 Win=131072 Len=536 TSval=6088 TSecr=6049"
"959","4.086406","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=65537 Ack=1 Win=131072 Len=536 TSval=6088 TSecr=6049"
"960","4.086465","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=66073 Ack=1 Win=131072 Len=536 TSval=6088 TSecr=6049"
"961","4.086524","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=66609 Ack=1 Win=131072 Len=536 TSval=6088 TSecr=6049"
"962","4.086583","10.0.3.1","192.138.1.1","TCP","410","49153  >  7777 [ACK] Seq=67145 Ack=1 Win=131072 Len=356 TSval=6088 TSecr=6049"
"966","4.119595","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=252001 Ack=1 Win=131072 Len=536 TSval=6121 TSecr=6051"
"967","4.119794","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=252537 Ack=1 Win=131072 Len=536 TSval=6121 TSecr=6051"
"968","4.120011","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=253073 Ack=1 Win=131072 Len=536 TSval=6121 TSecr=6051"
"969","4.120204","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=253609 Ack=1 Win=131072 Len=536 TSval=6121 TSecr=6051"
"970","4.120404","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=254145 Ack=1 Win=131072 Len=536 TSval=6121 TSecr=6051"
"971","4.120599","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=254681 Ack=1 Win=131072 Len=536 TSval=6121 TSecr=6051"
"972","4.120781","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=255217 Ack=1 Win=131072 Len=536 TSval=6121 TSecr=6051"
"973","4.120965","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=255753 Ack=1 Win=131072 Len=536 TSval=6121 TSecr=6051"
"974","4.121048","192.138.2.3","192.138.1.3","TCP","266","49153  >  2400 [ACK] Seq=256289 Ack=1 Win=131072 Len=212 TSval=6121 TSecr=6051"
"980","4.126347","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=67501 Ack=1 Win=131072 Len=536 TSval=6128 TSecr=6089"
"981","4.126406","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=68037 Ack=1 Win=131072 Len=536 TSval=6128 TSecr=6089"
"982","4.126465","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=68573 Ack=1 Win=131072 Len=536 TSval=6128 TSecr=6089"
"983","4.126524","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=69109 Ack=1 Win=131072 Len=536 TSval=6128 TSecr=6089"
"984","4.126583","10.0.3.1","192.138.1.1","TCP","410","49153  >  7777 [ACK] Seq=69645 Ack=1 Win=131072 Len=356 TSval=6128 TSecr=6089"
"987","4.166347","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=70001 Ack=1 Win=131072 Len=536 TSval=6168 TSecr=6129"
"988","4.166406","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=70537 Ack=1 Win=131072 Len=536 TSval=6168 TSecr=6129"
"989","4.166465","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=71073 Ack=1 Win=131072 Len=536 TSval=6168 TSecr=6129"
"990","4.166524","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=71609 Ack=1 Win=131072 Len=536 TSval=6168 TSecr=6129"
"991","4.166583","10.0.3.1","192.138.1.1","TCP","410","49153  >  7777 [ACK] Seq=72145 Ack=1 Win=131072 Len=356 TSval=6168 TSecr=6129"
"995","4.191595","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=256501 Ack=1 Win=131072 Len=536 TSval=6193 TSecr=6123"
"996","4.191802","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=257037 Ack=1 Win=131072 Len=536 TSval=6193 TSecr=6123"
"997","4.191987","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=257573 Ack=1 Win=131072 Len=536 TSval=6193 TSecr=6123"
"999","4.192178","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=258109 Ack=1 Win=131072 Len=536 TSval=6193 TSecr=6123"
"1000","4.192506","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=258645 Ack=1 Win=131072 Len=536 TSval=6193 TSecr=6123"
"1002","4.192690","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=259181 Ack=1 Win=131072 Len=536 TSval=6193 TSecr=6123"
"1003","4.192881","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=259717 Ack=1 Win=131072 Len=536 TSval=6193 TSecr=6123"
"1004","4.193064","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=260253 Ack=1 Win=131072 Len=536 TSval=6193 TSecr=6123"
"1005","4.193136","192.138.2.3","192.138.1.3","TCP","266","49153  >  2400 [ACK] Seq=260789 Ack=1 Win=131072 Len=212 TSval=6193 TSecr=6123"
"1008","4.206347","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=72501 Ack=1 Win=131072 Len=536 TSval=6208 TSecr=6169"
"1009","4.206406","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=73037 Ack=1 Win=131072 Len=536 TSval=6208 TSecr=6169"
