"No.","Time","Source","Destination","Protocol","Length","Info"
"1945","6.712731","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=417217 Ack=1 Win=131072 Len=536 TSval=8713 TSecr=8643"
"1946","6.712923","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=417753 Ack=1 Win=131072 Len=536 TSval=8713 TSecr=8643"
"1947","6.713012","192.138.2.3","192.138.1.3","TCP","266","49153  >  2400 [ACK] Seq=418289 Ack=1 Win=131072 Len=212 TSval=8713 TSecr=8643"
"1968","6.783599","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=418501 Ack=1 Win=131072 Len=536 TSval=8785 TSecr=8715"
"1969","6.783804","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=419037 Ack=1 Win=131072 Len=536 TSval=8785 TSecr=8715"
"1970","6.783986","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=419573 Ack=1 Win=131072 Len=536 TSval=8785 TSecr=8715"
"1972","6.784184","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=420109 Ack=1 Win=131072 Len=536 TSval=8785 TSecr=8715"
"1973","6.784369","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=420645 Ack=1 Win=131072 Len=536 TSval=8785 TSecr=8715"
"1975","6.784608","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=421181 Ack=1 Win=131072 Len=536 TSval=8785 TSecr=8715"
"1976","6.784812","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=421717 Ack=1 Win=131072 Len=536 TSval=8785 TSecr=8715"
"1977","6.785005","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=422253 Ack=1 Win=131072 Len=536 TSval=8785 TSecr=8715"
"1979","6.785083","192.138.2.3","192.138.1.3","TCP","266","49153  >  2400 [ACK] Seq=422789 Ack=1 Win=131072 Len=212 TSval=8785 TSecr=8715"
"1996","6.855599","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=423001 Ack=1 Win=131072 Len=536 TSval=8857 TSecr=8787"
"1997","6.855787","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=423537 Ack=1 Win=131072 Len=536 TSval=8857 TSecr=8787"
"1998","6.855980","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=424073 Ack=1 Win=131072 Len=536 TSval=8857 TSecr=8787"
"1999","6.856162","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=424609 Ack=1 Win=131072 Len=536 TSval=8857 TSecr=8787"
"2000","6.856344","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=425145 Ack=1 Win=131072 Len=536 TSval=8857 TSecr=8787"
"2001","6.856525","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=425681 Ack=1 Win=131072 Len=536 TSval=8857 TSecr=8787"
"2002","6.856708","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=426217 Ack=1 Win=131072 Len=536 TSval=8857 TSecr=8787"
"2003","6.856915","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=426753 Ack=1 Win=131072 Len=536 TSval=8857 TSecr=8787"
"2004","6.856998","192.138.2.3","192.138.1.3","TCP","266","49153  >  2400 [ACK] Seq=427289 Ack=1 Win=131072 Len=212 TSval=8857 TSecr=8787"
"2025","6.927599","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=427501 Ack=1 Win=131072 Len=536 TSval=8929 TSecr=8859"
"2026","6.927783","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=428037 Ack=1 Win=131072 Len=536 TSval=8929 TSecr=8859"
"2027","6.927965","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=428573 Ack=1 Win=131072 Len=536 TSval=8929 TSecr=8859"
"2028","6.928150","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=429109 Ack=1 Win=131072 Len=536 TSval=8929 TSecr=8859"
"2029","6.928334","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=429645 Ack=1 Win=131072 Len=536 TSval=8929 TSecr=8859"
"2030","6.928518","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=430181 Ack=1 Win=131072 Len=536 TSval=8929 TSecr=8859"
"2031","6.928717","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=430717 Ack=1 Win=131072 Len=536 TSval=8929 TSecr=8859"
"2032","6.928902","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=431253 Ack=1 Win=131072 Len=536 TSval=8929 TSecr=8859"
"2033","6.928968","192.138.2.3","192.138.1.3","TCP","266","49153  >  2400 [ACK] Seq=431789 Ack=1 Win=131072 Len=212 TSval=8929 TSecr=8859"
"2046","6.997923","192.138.2.3","192.138.1.3","TCP","54","49153  >  2400 [FIN, ACK] Seq=432001 Ack=1 Win=131072 Len=0 TSval=9000 TSecr=8931"
"2048","6.998108","192.138.2.3","192.138.1.3","TCP","54","49153  >  2400 [ACK] Seq=432002 Ack=2 Win=131072 Len=0 TSval=9000 TSecr=9000"
